"","CellNumbers","CellLifetime","CellFate"
"1",1,55.6666666666667,1
"2",2,21.3333333333333,1
"3",3,55.3333333333333,1
"4",4,19,0
"5",5,18.6666666666667,0
"6",6,1.66666666666667,0
"7",7,4,0
