"","CellNumbers","CellLifetime","CellFate"
"1",1,87.6666666666667,1
"2",2,26.6666666666667,1
"3",3,26,1
"4",4,24,1
"5",5,39.6666666666667,1
"6",6,25.3333333333333,1
"7",7,31.3333333333333,1
"8",8,26.6666666666667,0
"9",9,26.6666666666667,0
"10",10,11,0
"11",11,11,0
"12",12,26,0
"13",13,26,0
"14",14,20,0
"15",15,20,0
