"","CellNumbers","CellLifetime","CellFate"
"1",1,79.6666666666667,1
"2",2,24.3333333333333,1
"3",3,16.3333333333333,1
"4",4,2.66666666666667,0
"5",5,5,0
"6",6,5,0
"7",7,5,0
