"","CellNumbers","CellLifetime","CellFate"
"1",1,48.6666666666667,1
"2",2,57,1
"3",3,47.3333333333333,1
"4",4,29.6666666666667,1
"5",5,43.6666666666667,1
"6",6,28.6666666666667,1
"7",7,14.3333333333333,2
"8",8,2,0
"9",9,2.66666666666667,0
"10",10,2.66666666666667,0
"11",11,3.33333333333333,2
"12",12,1.66666666666667,0
"13",13,2,0
