"","CellNumbers","CellLifetime","CellFate"
"1",1,86,1
"2",2,37,1
"3",3,37.6666666666667,1
"4",4,15,1
"5",5,25.3333333333333,1
"6",6,23.6666666666667,1
"7",7,22.3333333333333,1
"8",8,6.33333333333333,0
"9",9,11,0
"10",10,5.33333333333333,0
"11",11,3.66666666666667,0
"12",12,4.33333333333333,0
"13",14,19,0
