"","CellNumbers","CellLifetime","CellFate"
"1",1,45.3333333333333,1
"2",2,26.3333333333333,1
"3",3,22.3333333333333,1
"4",4,69.3333333333333,2
"5",5,31,2
"6",6,26.6666666666667,1
"7",7,50,2
"8",12,48.3333333333333,2
"9",13,52.6666666666667,2
