"","CellNumbers","CellLifetime","CellFate"
"1",1,44.6666666666667,1
"2",2,24,1
"3",3,32.3333333333333,1
"4",4,16.6666666666667,0
"5",5,28.6666666666667,0
"6",6,10.3333333333333,0
"7",7,10.6666666666667,0
