"","CellNumbers","CellLifetime","CellFate"
"1",1,73.3333333333333,1
"2",2,52,1
"3",3,37,1
"4",4,17.3333333333333,1
"5",5,21.3333333333333,1
"6",6,31.6666666666667,1
"7",7,17,1
"8",8,6.33333333333333,0
"9",9,8,0
"10",10,4.66666666666667,0
"11",11,5.66666666666667,0
"12",12,11,0
"13",13,8,0
"14",14,16,1
"15",15,17.3333333333333,1
"16",28,7.33333333333333,0
"17",29,10.6666666666667,0
"18",30,3.33333333333333,0
"19",31,2.66666666666667,0
