"","CellNumbers","CellLifetime","CellFate"
"1",1,63,1
"2",2,28.6666666666667,1
"3",3,31,1
"4",4,32.3333333333333,1
"5",5,36.3333333333333,1
"6",6,37.6666666666667,1
"7",7,33.3333333333333,1
"8",8,41,0
"9",9,41,0
"10",10,37,0
"11",11,37,0
"12",12,33.3333333333333,0
"13",13,33.3333333333333,0
"14",14,37.6666666666667,0
"15",15,28,1
"16",30,9.66666666666667,0
"17",31,9.66666666666667,0
