"","CellNumbers","CellLifetime","CellFate"
"1",1,49.3333333333333,1
"2",2,16.6666666666667,1
"3",3,14.3333333333333,1
"4",4,16.3333333333333,1
"5",5,24,1
"6",6,43.3333333333333,1
"7",7,35,1
"8",8,25.6666666666667,1
"9",9,18.3333333333333,1
"10",10,2.33333333333333,0
"11",11,2.66666666666667,0
"12",12,1.66666666666667,0
"13",13,1.66666666666667,0
"14",14,3,0
"15",15,2.66666666666667,0
"16",16,2,0
"17",18,1.33333333333333,0
"18",19,1.66666666666667,0
