"","CellNumbers","CellLifetime","CellFate"
"1",1,57,1
"2",2,21.6666666666667,1
"3",3,23.6666666666667,1
"4",4,43.3333333333333,1
"5",5,86.3333333333333,0
"6",6,58,1
"7",7,34.6666666666667,1
"8",8,43,0
"9",9,43,0
"10",12,26.3333333333333,0
"11",13,26.3333333333333,0
"12",14,39,1
"13",15,49.6666666666667,0
"14",28,10.6666666666667,0
"15",29,10.6666666666667,0
