"","CellNumbers","CellLifetime","CellFate"
"1",1,8.66666666666667,1
"2",2,65,1
"3",3,63.6666666666667,2
"4",4,32,1
"5",5,26.6666666666667,1
"6",8,32,1
"7",9,39,1
"8",10,26,1
"9",11,26.6666666666667,1
"10",16,7,0
"11",17,7.66666666666667,0
"12",20,27.3333333333333,1
"13",21,27.3333333333333,1
"14",22,1.33333333333333,0
"15",23,30.6666666666667,1
"16",40,5,0
"17",42,3,0
"18",46,3,0
