"","CellNumbers","CellLifetime","CellFate"
"1",1,45,1
"2",2,35,2
"3",3,20.6666666666667,1
"4",6,27.3333333333333,1
"5",7,24.3333333333333,1
"6",12,26.6666666666667,1
"7",13,33.3333333333333,1
"8",14,22,1
"9",15,22.6666666666667,1
"10",24,1.66666666666667,0
"11",25,1.33333333333333,0
"12",26,1,0
"13",27,1,0
"14",28,1,0
"15",29,1,0
"16",30,1.33333333333333,0
"17",31,1,0
