"","CellNumbers","CellLifetime","CellFate"
"1",1,67,1
"2",2,22.6666666666667,1
"3",3,25,1
"4",4,41,1
"5",5,30,1
"6",6,23,1
"7",7,25.3333333333333,1
"8",8,34.3333333333333,0
"9",9,34.3333333333333,0
"10",10,4,2
"11",11,5.33333333333333,2
"12",12,38.3333333333333,1
"13",13,50,0
"14",14,33.6666666666667,1
"15",15,47.6666666666667,0
"16",24,11.6666666666667,0
"17",25,11.6666666666667,0
"18",28,14,0
"19",29,14,0
