"","CellNumbers","CellLifetime","CellFate"
"1",1,71.6666666666667,1
"2",2,30,1
"3",3,28.3333333333333,1
"4",4,45,1
"5",5,35.6666666666667,1
"6",6,32,1
"7",7,41.3333333333333,2
"8",8,18.3333333333333,0
"9",9,18.3333333333333,0
"10",10,27.6666666666667,0
"11",11,27.6666666666667,0
"12",12,32,2
"13",13,25.6666666666667,1
"14",26,7.33333333333333,0
"15",27,7.33333333333333,0
