"","CellNumbers","CellLifetime","CellFate"
"1",1,53.6666666666667,1
"2",2,20.6666666666667,1
"3",3,21.3333333333333,1
"4",4,33.6666666666667,1
"5",5,53,1
"6",6,51.6666666666667,1
"7",7,28,1
"8",8,57,0
"9",9,57,0
"10",10,16.3333333333333,0
"11",11,17.6666666666667,0
"12",12,15.6666666666667,0
"13",13,16,0
"14",14,41,0
"15",15,45.3333333333333,1
"16",30,5.66666666666667,0
"17",31,4.33333333333333,0
