"","CellNumbers","CellLifetime","CellFate"
"1",1,51.3333333333333,1
"2",2,32,1
"3",3,25.6666666666667,1
"4",4,43.3333333333333,1
"5",5,25,1
"6",6,20.6666666666667,1
"7",7,31,1
"8",8,2.66666666666667,0
"9",9,3.33333333333333,0
"10",10,16,0
"11",11,20.3333333333333,0
"12",12,23.6666666666667,1
"13",13,23.6666666666667,1
"14",14,4,2
"15",15,9,2
"16",24,0.333333333333333,0
"17",25,0.333333333333333,0
"18",26,1.66666666666667,0
"19",27,1,0
