"","CellNumbers","CellLifetime","CellFate"
"1",1,45.3333333333333,1
"2",2,34,1
"3",3,64.6666666666667,2
"4",4,50.3333333333333,1
"5",5,49.6666666666667,2
"6",8,3,0
"7",9,2,0
