"","CellNumbers","CellLifetime","CellFate"
"1",1,62.6666666666667,1
"2",2,23,1
"3",3,24,1
"4",4,31.6666666666667,1
"5",5,60,1
"6",6,51.3333333333333,1
"7",7,30,1
"8",8,30,1
"9",9,21,1
"10",10,1.33333333333333,0
"11",11,1,0
"12",12,1,0
"13",13,4,0
"14",14,33.6666666666667,1
"15",15,25.3333333333333,1
"16",16,1.33333333333333,0
"17",17,1.66666666666667,0
"18",18,1.33333333333333,0
"19",19,1,0
"20",28,1,2
"21",29,1,0
"22",30,1.66666666666667,0
"23",31,1,0
